id	teller	story	index	start	end	duration	start_fraction	end_fraction	text
thomassanders/am-i-original/117	thomassanders	am-i-original	117	190.36	192.1	1.7399999999999807	0.26790514390261067	0.2703539511645908	what's hot with the kids these days?
thomassanders/am-i-original/118	thomassanders	am-i-original	118	192.1	192.6	0.5	0.2703539511645908	0.2710576314122863	M: KNIVES!
thomassanders/am-i-original/119	thomassanders	am-i-original	119	192.94	193.44	0.5	0.2715361339807192	0.27223981422841464	T: ... What?
thomassanders/am-i-original/120	thomassanders	am-i-original	120	193.44	194.58	1.1400000000000148	0.27223981422841464	0.2738442051931603	M: They use hot knives!
thomassanders/am-i-original/121	thomassanders	am-i-original	121	194.58	195.24	0.6599999999999966	0.2738442051931603	0.27477306312011823	To cut things.
thomassanders/am-i-original/122	thomassanders	am-i-original	122	195.26	196.78	1.5200000000000102	0.274801210330026	0.2769403982830202	P: Oh- What? T:Oh, my, wow.
thomassanders/am-i-original/123	thomassanders	am-i-original	123	196.78	199.32	2.539999999999992	0.2769403982830202	0.2805150939413131	M: Yeah, the stuff is on fire, and the knife is GLOWING RED
thomassanders/am-i-original/124	thomassanders	am-i-original	124	199.32	201.36	2.0400000000000205	0.2805150939413131	0.28338610935191055	P: I'm glad you brought up something that has already been done,
thomassanders/am-i-original/125	thomassanders	am-i-original	125	201.36	203.08	1.7199999999999989	0.28338610935191055	0.28580676940398286	because THAT is a good example...
thomassanders/am-i-original/126	thomassanders	am-i-original	126	203.16	204.6	1.4399999999999977	0.28591935824361414	0.287945957356977	of a horrible suggestion.
thomassanders/am-i-original/127	thomassanders	am-i-original	127	204.6	205.1	0.5	0.287945957356977	0.28864963760467244	M: Oh...
thomassanders/am-i-original/128	thomassanders	am-i-original	128	205.1	207.5	2.4000000000000057	0.28864963760467244	0.2920273027936106	P: We are going for pure originality
thomassanders/am-i-original/129	thomassanders	am-i-original	129	207.58	209.56	1.9799999999999898	0.2921398916332419	0.2949264654141158	L: Um, do you understand how rare that is?
thomassanders/am-i-original/130	thomassanders	am-i-original	130	209.56	211.2	1.6399999999999864	0.2949264654141158	0.2972345366265569	P:Shhhhhhhhhh T: Shhhhh
thomassanders/am-i-original/131	thomassanders	am-i-original	131	211.2	212.32	1.1200000000000045	0.2972345366265569	0.2988107803813947	P: But maybe we don't need to know
thomassanders/am-i-original/132	thomassanders	am-i-original	132	212.32	214.0	1.6800000000000068	0.2988107803813947	0.3011751460136514	what's popular with the kids these days. *yes you do*
thomassanders/am-i-original/133	thomassanders	am-i-original	133	214.08	216.58	2.5	0.3012877348532827	0.30480613609175994	Maybe, THATS all part of the fun!
thomassanders/am-i-original/134	thomassanders	am-i-original	134	216.62	218.78	2.1599999999999966	0.3048624305115756	0.3079023291816199	Perhaps, we can be sat down,
thomassanders/am-i-original/135	thomassanders	am-i-original	135	218.78	221.58	2.8000000000000114	0.3079023291816199	0.3118429385687144	and introduced to these new and zany crazes
thomassanders/am-i-original/136	thomassanders	am-i-original	136	221.58	224.76	3.1799999999999784	0.3118429385687144	0.3163183449440574	and the viewers would get to see our first responses
thomassanders/am-i-original/137	thomassanders	am-i-original	137	224.76	225.56	0.8000000000000114	0.3163183449440574	0.31744423334037014	upon seeing them!
thomassanders/am-i-original/138	thomassanders	am-i-original	138	225.62	226.12	0.5	0.3175286749700936	0.3182323552177891	[fwsh transition effect]
thomassanders/am-i-original/139	thomassanders	am-i-original	139	226.18	227.78	1.5999999999999943	0.3183167968475125	0.32056857364013797	M: What is going on here?
thomassanders/am-i-original/140	thomassanders	am-i-original	140	227.78	229.38	1.5999999999999943	0.32056857364013797	0.32282035043276336	L: They appear to be transferring yogurt
thomassanders/am-i-original/141	thomassanders	am-i-original	141	229.38	231.02	1.6400000000000148	0.32282035043276336	0.32512842164520445	from one person's mouth to the other,
thomassanders/am-i-original/142	thomassanders	am-i-original	142	231.06	232.34	1.2800000000000011	0.3251847160650201	0.3269861374991204	via straw. *...ew.*
thomassanders/am-i-original/143	thomassanders	am-i-original	143	232.34	234.1	1.759999999999991	0.3269861374991204	0.32946309197100837	P: OH! I've heard of this before!
thomassanders/am-i-original/144	thomassanders	am-i-original	144	234.1	235.12	1.0200000000000102	0.32946309197100837	0.33089859967630714	It's called yogurt-ing
thomassanders/am-i-original/145	thomassanders	am-i-original	145	235.12	235.82	0.6999999999999886	0.33089859967630714	0.33188375202308074	(laughs)
thomassanders/am-i-original/146	thomassanders	am-i-original	146	235.96	238.2	2.2399999999999807	0.33208078249243544	0.33523327000211106	I've actually tried this myself.
thomassanders/am-i-original/147	thomassanders	am-i-original	147	238.84	240.82	1.9799999999999898	0.33613398071916123	0.3389205545000352	A: Is this why Princey spit yogurt at me yesterday?
thomassanders/am-i-original/148	thomassanders	am-i-original	148	240.96	241.94	0.9799999999999898	0.33911758496938993	0.340496798254873	M: Wait a second!
thomassanders/am-i-original/149	thomassanders	am-i-original	149	242.22	243.72	1.5	0.3408908591935825	0.3430018999366688	That's Kids React!
thomassanders/am-i-original/150	thomassanders	am-i-original	150	243.72	244.22	0.5	0.3430018999366688	0.34370558018436426	T: Yep.
thomassanders/am-i-original/151	thomassanders	am-i-original	151	244.22	245.08	0.8600000000000136	0.34370558018436426	0.3449159102104004	That was definitely Kids React
thomassanders/am-i-original/152	thomassanders	am-i-original	152	245.08	245.9	0.8199999999999932	0.3449159102104004	0.346069945816621	from the Fine Bros channel.
thomassanders/am-i-original/153	thomassanders	am-i-original	153	245.9	247.32	1.4199999999999875	0.346069945816621	0.34806839772007603	I was in a few of their videos!
thomassanders/am-i-original/154	thomassanders	am-i-original	154	247.42	249.34	1.920000000000016	0.3482091337696151	0.35091126592076566	L: Not to mention the countless other reaction channels
thomassanders/am-i-original/155	thomassanders	am-i-original	155	249.34	250.66	1.3199999999999932	0.35091126592076566	0.3527689817746816	and the fact that Thomas has already done
thomassanders/am-i-original/156	thomassanders	am-i-original	156	250.66	251.88	1.2199999999999989	0.3527689817746816	0.3544859615790585	several reaction videos himself.
thomassanders/am-i-original/157	thomassanders	am-i-original	157	252.18	252.68	0.5	0.3549081697276758	0.3556118499753712	P: Are you serious?
thomassanders/am-i-original/158	thomassanders	am-i-original	158	252.76	253.62	0.8600000000000136	0.3557244388150025	0.35693476884103864	L: I'm always serious.
thomassanders/am-i-original/159	thomassanders	am-i-original	159	253.62	254.76	1.1399999999999864	0.35693476884103864	0.35853915980578427	Clearly. I wear a necktie.
thomassanders/am-i-original/160	thomassanders	am-i-original	160	254.76	256.1	1.3400000000000318	0.35853915980578427	0.3604250228696081	M: Serious people wear neckties.
thomassanders/am-i-original/161	thomassanders	am-i-original	161	256.1	257.6	1.5	0.3604250228696081	0.36253606361269447	T: Okay, well I think you're onto something
thomassanders/am-i-original/162	thomassanders	am-i-original	162	257.6	258.38	0.7799999999999727	0.36253606361269447	0.3636338047990993	with the changing format.
thomassanders/am-i-original/163	thomassanders	am-i-original	163	258.38	259.3	0.9200000000000159	0.3636338047990993	0.36492857645485893	I DID like that.
thomassanders/am-i-original/164	thomassanders	am-i-original	164	259.3	260.28	0.9799999999999613	0.36492857645485893	0.36630778974034195	A: Don't encourage him.
thomassanders/am-i-original/165	thomassanders	am-i-original	165	260.36	261.0	0.6399999999999864	0.3664203785799733	0.36732108929702345	P: NO.
thomassanders/am-i-original/166	thomassanders	am-i-original	166	261.04	262.16	1.1200000000000045	0.36737738371683915	0.3689536274716769	DO encourage me!
thomassanders/am-i-original/167	thomassanders	am-i-original	167	262.16	263.56	1.3999999999999773	0.3689536274716769	0.3709239321652241	I am heading this all up.
thomassanders/am-i-original/168	thomassanders	am-i-original	168	263.58	266.4	2.819999999999993	0.3709520793751319	0.37492083597213427	Right now, I wear the pants in this household.
thomassanders/am-i-original/169	thomassanders	am-i-original	169	266.4	267.78	1.3799999999999955	0.37492083597213427	0.3768629934557737	M: Oh you do? I didn't know that.
thomassanders/am-i-original/170	thomassanders	am-i-original	170	267.84	269.02	1.1800000000000068	0.37694743508549716	0.37860812047005843	L: No, no, no, no, don't- T: It's an expression.
thomassanders/am-i-original/171	thomassanders	am-i-original	171	269.02	272.32	3.3000000000000114	0.37860812047005843	0.3832524101048484	P: Okay, so the viewers like it when you talk to the different aspects of your personality.
thomassanders/am-i-original/172	thomassanders	am-i-original	172	272.32	272.96	0.6399999999999864	0.3832524101048484	0.3841531208218985	BUT...
thomassanders/am-i-original/173	thomassanders	am-i-original	173	272.96	276.44	3.480000000000018	0.3841531208218985	0.3890507353458589	What if those aspects got to talk directly to the viewer
thomassanders/am-i-original/174	thomassanders	am-i-original	174	276.44	278.32	1.8799999999999955	0.3890507353458589	0.39169657307719374	about what they're really thinking?
thomassanders/am-i-original/175	thomassanders	am-i-original	175	278.32	279.42	1.1000000000000227	0.39169657307719374	0.39324466962212373	T: Hm... M: Oooohh!
thomassanders/am-i-original/176	thomassanders	am-i-original	176	279.42	281.86	2.4399999999999977	0.39324466962212373	0.39667862923087754	Anytime one of us needed to talk directly to the viewer,
thomassanders/am-i-original/177	thomassanders	am-i-original	177	281.9	283.02	1.1200000000000045	0.3967349236506931	0.3983111674055309	it would cut to us,
thomassanders/am-i-original/178	thomassanders	am-i-original	178	283.02	284.38	1.3600000000000136	0.3983111674055309	0.4002251776792626	in a separate confessional.
thomassanders/am-i-original/179	thomassanders	am-i-original	179	284.38	287.04	2.660000000000025	0.4002251776792626	0.4039687565970024	And it could be done in sort of a quirky, off the cuff,
thomassanders/am-i-original/180	thomassanders	am-i-original	180	287.04	288.38	1.339999999999975	0.4039687565970024	0.40585461966082614	let me just make up a word right now,
thomassanders/am-i-original/181	thomassanders	am-i-original	181	288.38	290.12	1.740000000000009	0.40585461966082614	0.4083034269228063	mockumentary fashion.
thomassanders/am-i-original/182	thomassanders	am-i-original	182	290.22	291.24	1.0199999999999818	0.4084441629723454	0.40987967067764414	L: T-That's...
thomassanders/am-i-original/183	thomassanders	am-i-original	183	291.28	291.94	0.660000000000025	0.4099359650974597	0.41086482302441774	A: The Office.
thomassanders/am-i-original/184	thomassanders	am-i-original	184	291.94	292.66	0.7200000000000273	0.41086482302441774	0.41187812258109924	T: That's The Office.
thomassanders/am-i-original/185	thomassanders	am-i-original	185	292.66	293.64	0.9799999999999613	0.41187812258109924	0.41325733586658225	M: And Parks And Recreation.
thomassanders/am-i-original/186	thomassanders	am-i-original	186	293.64	296.08	2.4399999999999977	0.41325733586658225	0.416691295475336	And Modern Family. And the British version of The Office.
thomassanders/am-i-original/187	thomassanders	am-i-original	187	296.2	297.7	1.5	0.4168601787347829	0.41897121947786925	P: I knew it was already a thing.
thomassanders/am-i-original/188	thomassanders	am-i-original	188	297.7	300.02	2.319999999999993	0.41897121947786925	0.42223629582717614	I love The Office. And I love Parks and Rec.
thomassanders/am-i-original/189	thomassanders	am-i-original	189	300.02	302.06	2.0400000000000205	0.42223629582717614	0.42510731123777357	I referenced to it earlier with the whole Dun-zo list thing.
thomassanders/am-i-original/190	thomassanders	am-i-original	190	302.06	302.82	0.7599999999999909	0.42510731123777357	0.42617690521427065	But come on!
thomassanders/am-i-original/191	thomassanders	am-i-original	191	302.82	304.2	1.3799999999999955	0.42617690521427065	0.42811906269791006	I am trying here!
thomassanders/am-i-original/192	thomassanders	am-i-original	192	304.36	308.36	4.0	0.42834424037717267	0.43397368235873623	I think sometimes people are really mean to the hot, popular persona.
thomassanders/am-i-original/193	thomassanders	am-i-original	193	308.64	309.94	1.3000000000000114	0.43436774329744565	0.43619731194145384	Especially Anxiety.
thomassanders/am-i-original/194	thomassanders	am-i-original	194	309.94	311.5	1.5600000000000023	0.43619731194145384	0.43839279431426365	He is being a real-
thomassanders/am-i-original/195	thomassanders	am-i-original	195	311.5	313.22	1.7200000000000273	0.43839279431426365	0.440813454366336	T: Are you really doing a cutaway right now?
thomassanders/am-i-original/196	thomassanders	am-i-original	196	313.22	314.88	1.6599999999999682	0.440813454366336	0.44314967278868483	P: I'm sorry, I just had to try it out.
thomassanders/am-i-original/197	thomassanders	am-i-original	197	314.88	316.52	1.6399999999999864	0.44314967278868483	0.44545774400112587	T: It's fine, we're just on a time limit.
thomassanders/am-i-original/198	thomassanders	am-i-original	198	316.52	317.7	1.1800000000000068	0.44545774400112587	0.44711842938568713	A: What were you saying over there? P: Nothing!
thomassanders/am-i-original/199	thomassanders	am-i-original	199	317.76	319.62	1.8600000000000136	0.4472028710154106	0.4498205615368377	L: Alright, well. Do you have an original idea yet?
thomassanders/am-i-original/200	thomassanders	am-i-original	200	319.62	321.12	1.5	0.4498205615368377	0.451931602279924	Since that was what you were so keen on.
thomassanders/am-i-original/201	thomassanders	am-i-original	201	321.12	322.6	1.4800000000000182	0.451931602279924	0.4540144958131026	P: I'm getting to it, Logan!
thomassanders/am-i-original/202	thomassanders	am-i-original	202	322.68	324.5	1.8199999999999932	0.4541270846527338	0.45668848075434526	L: This is what we get for making him the leader.
thomassanders/am-i-original/203	thomassanders	am-i-original	203	324.5	325.94	1.4399999999999977	0.45668848075434526	0.45871507986770815	P: What is with your attitude?
thomassanders/am-i-original/204	thomassanders	am-i-original	204	325.94	329.06	3.1200000000000045	0.45871507986770815	0.4631060446133277	L: I am simply positing that if you sanction some input from the rest of us-
thomassanders/am-i-original/205	thomassanders	am-i-original	205	329.06	329.56	0.5	0.4631060446133277	0.4638097248610232	P: No!
